Artikel	Beskrivning	"Vikt netto"	Plockplats	Plocksaldo	Kundorder	Diff	Buffertsaldo	"Saldo automation"	"Automation diff"	"Saldo kran"	"Kran diff"	"Saldo autoplock"	"Autoplock diff"	Utbeställt	Inlagring	Ankommande	"Pågående plock"	"För och under plock"	Saldo	Diff2	Externt	Lager	Bolag	Batchartikel	Klassificering	Robot
700164433	"LAMMULLSULA BÅSTAD.I STL 42"	"0,04"		0	0	0	0	7	7	0	0	7	7	0	0	0	0	0	7	7	0	JKP	MG	N		Y
700164434	"LAMMULLSULA BÅSTAD.I STL 43"	"0,05"		0	0	0	0	19	19	0	0	19	19	0	0	0	0	0	19	19	0	JKP	MG	N		Y
700164435	"LAMMULLSULA BÅSTAD.I STL 44"	"0,05"		0	0	0	0	6	6	0	0	6	6	0	0	0	0	0	6	6	0	JKP	MG	N		Y
700164436	"LAMMULLSULA BÅSTAD.I STL 45"	"0,05"		0	0	0	0	8	8	0	0	8	8	0	0	0	0	0	8	8	0	JKP	MG	N		Y
700164437	"LAMMULLSULA BÅSTAD.I STL 46"	"0,05"		0	0	0	0	5	5	0	0	5	5	0	0	0	0	0	5	5	0	JKP	MG	N		Y
700164438	"LAMMULLSULA BÅSTAD.I STL 47"	"0,05"		0	0	0	0	1	1	0	0	1	1	0	0	0	0	0	1	1	0	JKP	MG	N		Y
700164633	"TRALLSKYDD GREENLINE 2,5L"	3		0	0	0	0	3	3	0	0	3	3	0	0	0	0	0	3	3	0	JKP	MG	N		Y
700164635	"STENSKYDD GREENLINE 2,5L"	3		0	0	0	0	3	3	0	0	3	3	0	0	0	0	0	3	3	0	JKP	MG	N		Y
700164644	"SNIGELMEDEL EFFEKT NEUDORFF 500G"	"0,5"		0	0	0	0	58	58	0	0	58	58	0	0	12	0	0	58	58	0	JKP	MG	N		Y
700164691	"TVÄTTDUK TVÄTT DIREKT"	"0,19"		0	0	0	0	373	373	0	0	373	373	0	0	0	0	0	373	373	0	JKP	MG	N		Y
700164717	"VATTENKANNA BARN NYBY FÄRGMIX 1L"	"0,1"		0	0	0	0	168	168	0	0	168	168	0	0	0	0	0	168	168	0	JKP	MG	N		Y
700164726	"UNIVERSALPLUGG UNO RAWL GUL 5X24MM 10ST"	0		0	0	0	0	299	299	0	0	299	299	0	0	0	0	0	299	299	0	JKP	MG	N		Y
700164727	"UNIVERSALPLUGG UNO RAWL RÖD 6X28MM 10ST"	"0,01"		0	0	0	0	75	75	0	0	75	75	0	0	0	0	0	75	75	0	JKP	MG	N		Y
700164728	"UNIVERSALPLUGG UNO RAWL BLÅ 8X32MM 8ST"	"0,01"		0	0	0	0	298	298	0	0	298	298	0	0	0	0	0	298	298	0	JKP	MG	N		Y
700164746	"TRÄRENT REDO 1L"	1		0	0	0	0	63	63	0	0	63	63	0	0	0	0	0	63	63	0	JKP	MG	N		Y
700164752	"TRALLBORSTE REDO 95"	"0,3"		0	0	0	0	60	60	0	0	60	60	0	0	0	0	0	60	60	0	JKP	MG	N		Y
700164759	"MURARSNÖRE CARLMARKS ORANGE 1,5MMX120M"	"0,1"		0	0	0	0	185	185	0	0	185	185	0	0	0	0	0	185	185	0	JKP	MG	N		Y
700164760	"MURARSNÖRE CARLMARKS VIT 1,5MMX120M"	"0,1"		0	0	0	0	36	36	0	0	36	36	0	0	0	0	0	36	36	0	JKP	MG	N		Y
700164761	"TORKVINDELINA VIT 3,2MMX60M"	"0,18"		0	0	0	0	88	88	0	0	88	88	0	0	0	0	0	88	88	0	JKP	MG	N		Y
700164762	"TVÄTTLINA VIT 25MMX20M"	"0,16"		0	0	0	0	64	64	0	0	64	64	0	0	0	0	0	64	64	0	JKP	MG	N		Y
700164763	"SPÄNNREM CARLMARKS VIT 25MMX1M 2ST"	"0,09"		0	1	-1	0	161	160	0	-1	161	160	0	0	0	0	0	161	160	0	JKP	MG	N		Y
700164764	"SPÄNNREM CARLMARKS GUL 25MMX1,5M 2ST"	"0,11"		0	0	0	0	48	48	0	0	48	48	0	0	0	0	0	48	48	0	JKP	MG	N		Y
700164765	"SPÄNNREM CARLMARKS BLÅ 25MMX2M 2ST"	"0,13"		0	0	0	0	54	54	0	0	54	54	0	0	0	0	0	54	54	0	JKP	MG	N		Y
700164766	"SPÄNNREM CARLMARKS RÖD 25MMX2,5M"	"0,14"		0	0	0	0	43	43	0	0	43	43	0	0	0	0	0	43	43	0	JKP	MG	N		Y
700164767	"SPÄNNREM CARLMARKS SVART 25MMX3,5M"	"0,09"		0	0	0	0	52	52	0	0	52	52	0	0	0	0	0	52	52	0	JKP	MG	N		Y
700164784	"GUMMILINA CARLMARKS SVART 4MMX100M"	"1,08"		0	0	0	0	1	1	0	0	1	1	0	0	0	0	0	1	1	0	JKP	MG	N		Y
700164785	"GUMMILINA CARLMARKS RÖD 4MMX100M"	"1,08"		0	0	0	0	2	2	0	0	2	2	0	0	0	0	0	2	2	0	JKP	MG	N		Y
700164786	"GUMMILINA CARLMARKS GRÖN 4MMX100M"	"1,08"		0	0	0	0	1	1	0	0	1	1	0	0	0	0	0	1	1	0	JKP	MG	N		Y
700164789	"GUMMILINA CORD CARLMARKS SVART 5MMX100M"	"1,44"		0	0	0	0	1	1	0	0	1	1	0	0	0	0	0	1	1	0	JKP	MG	N		Y
700164793	"GUMMILINA CORD CARLMARKS SVART 6MMX100M"	"2,25"		0	0	0	0	1	1	0	0	1	1	0	0	0	0	0	1	1	0	JKP	MG	N		Y
700164802	"GUMMILINA CORD CARLMARKS SVART 10MMX100M"	"7,02"		0	0	0	0	1	1	0	0	1	1	0	0	0	0	0	1	1	0	JKP	MG	N		Y
700164806	"POLYESTERLINA FLÄTAD CARLMARKS VIT 2MMX30M"	"0,11"		0	0	0	0	10	10	0	0	10	10	0	0	0	0	0	10	10	0	JKP	MG	N		Y
700164807	"POLYESTERLINA FLÄTAD SVART 2MMX30M"	"0,04"		0	0	0	0	22	22	0	0	22	22	0	0	0	0	0	22	22	0	JKP	MG	N		Y
700164808	"POLYESTERLINA FLÄTAD CARLMARKS RÖD 2MMX30M"	"0,04"		0	0	0	0	9	9	0	0	9	9	0	0	0	0	0	9	9	0	JKP	MG	N		Y
700164809	"POLYESTERLINA FLÄTAD CARLMARKS BLÅ 2MMX30M"	"0,04"		0	3	-3	0	13	10	0	-3	13	10	0	0	0	0	0	13	10	0	JKP	MG	N		Y
700164812	"POLYESTERLINA FLÄTAD CARLMARKS VIT 3MMX15M"	"0,04"		0	0	0	0	46	46	0	0	46	46	0	0	0	0	0	46	46	0	JKP	MG	N		Y
700164813	"POLYESTERLINA FLÄTAD CARLMARKS SVART 3MMX15M"	"0,04"		0	0	0	0	41	41	0	0	41	41	0	0	0	0	0	41	41	0	JKP	MG	N		Y
700164814	"POLYESTERLINA FLÄTAD CARLMARKS RÖD 3MMX15M"	"0,04"		0	0	0	0	10	10	0	0	10	10	0	0	0	0	0	10	10	0	JKP	MG	N		Y
700164815	"POLYESTERLINA FLÄTAD CARLMARKS BLÅ 3MMX15M"	"0,04"		0	0	0	0	13	13	0	0	13	13	0	0	0	0	0	13	13	0	JKP	MG	N		Y
700164816	"POLYESTERLINA FLÄTAD GRÖN 3MMX15M"	"0,04"		0	0	0	0	41	41	0	0	41	41	0	0	0	0	0	41	41	0	JKP	MG	N		Y
700164817	"POLYESTERLINA FLÄTAD CARLMARKS GUL 3MMX15M"	"0,04"		0	0	0	0	14	14	0	0	14	14	0	0	0	0	0	14	14	0	JKP	MG	N		Y
700164818	"POLYESTERLINA FLÄTAD CARLMARKS VIT 4MMX10M"	"0,12"		0	0	0	0	9	9	0	0	9	9	0	0	0	0	0	9	9	0	JKP	MG	N		Y
700164820	"POLYESTERLINA FLÄTAD CARLMARKS RÖD 4MMX10M"	"0,13"		0	0	0	0	5	5	0	0	5	5	0	0	0	0	0	5	5	0	JKP	MG	N		Y
700164821	"POLYESTERLINA FLÄTAD CARLMARKS BLÅ 4MMX10M"	"0,11"		0	0	0	0	17	17	0	0	17	17	0	0	0	0	0	17	17	0	JKP	MG	N		Y
700164822	"POLYESTERLINA FLÄTAD CARLMARKS GRÖN 4MMX10M"	"0,13"		0	0	0	0	4	4	0	0	4	4	0	0	0	0	0	4	4	0	JKP	MG	N		Y
700164823	"POLYESTERLINA FLÄTAD CARLMARKS GUL 4MMX10M"	"0,11"		0	0	0	0	13	13	0	0	13	13	0	0	0	0	0	13	13	0	JKP	MG	N		Y
700164915	"GOLVPLATTA HESTRA GRÖN 11ST"	"2,8"		0	0	0	0	10	10	0	0	10	10	0	0	0	0	0	10	10	0	JKP	MG	N		Y
700164927	"KANTLIST T GOLVPLATTA HESTRA GRÖN"	"0,1"		0	0	0	0	38	38	0	0	38	38	0	0	0	0	0	38	38	0	JKP	MG	N		Y
700164929	"KANTLIST T GOLVPLATTA HESTRA MÖRKGRÅ"	"0,1"		0	0	0	0	3	3	0	0	3	3	0	0	0	0	0	3	3	0	JKP	MG	N		Y
700164938	"KANTLIST T GOLVPLATTA HESTRA SVART"	"0,1"		0	0	0	0	14	14	0	0	14	14	0	0	0	0	0	14	14	0	JKP	MG	N		Y
700164939	"HÖRNLIST T GOLVPLATTA HESTRA GRÖN"	"0,11"		0	0	0	0	74	74	0	0	74	74	0	0	0	0	0	74	74	0	JKP	MG	N		Y
700164941	"HÖRNLIST T GOLVPLATTA HESTRA MÖRKGRÅ"	"0,11"		0	0	0	0	6	6	0	0	6	6	0	0	0	0	0	6	6	0	JKP	MG	N		Y
700164950	"HÖRNLIST T GOLVPLATTA HESTRA SVART"	"0,11"		0	0	0	0	4	4	0	0	4	4	0	0	0	0	0	4	4	0	JKP	MG	N		Y
700164953	"GALGE PLATTJÄRN HESTRA SVART"	"0,27"		0	0	0	0	31	31	0	0	31	31	0	0	0	0	0	31	31	0	JKP	MG	N		Y
700164957	"MULTIVERKTYGSBLAD TRÄ/MET BIM STARLOCK 20TPI 32X5 1ST"	"0,04"		0	0	0	0	58	58	0	0	58	58	0	0	0	0	0	58	58	0	JKP	MG	N		Y
700164958	"MULTIVERKTYGSBLAD METALL HITAC BIM STARLOCK 20TPI 32X50"	"0,04"		0	0	0	0	98	98	0	0	98	98	0	0	0	0	0	98	98	0	JKP	MG	N		Y
700164960	"MULTIVERKTYGSBLAD TRÄ HIKOKI HCS STARLOCK 20TPI 65X40"	"0,04"		0	0	0	0	2	2	0	0	2	2	0	0	0	0	0	2	2	0	JKP	MG	N		Y
700164961	"MULTIVERKTYGSBLAD TRÄ HIKOKI HCS STARLOCK 18TPI 32X50MM"	"0,04"		0	0	0	0	86	86	0	0	86	86	0	0	100	0	0	86	86	0	JKP	MG	N		Y
700164962	"MULTIVERKTYGSBLAD TRÄ HIKOKI 14TPI BIMSTARLOCK 65X40MM"	"0,04"		0	1	-1	0	11	10	0	-1	11	10	0	0	0	0	0	11	10	0	JKP	MG	N		Y
700164964	"MULTIVERKTYGSBLAD METALL HITAC BIM STARLOCK 20TPI 32X50 5"	"0,13"		0	0	0	0	29	29	0	0	29	29	0	0	0	0	0	29	29	0	JKP	MG	N		Y
700164965	"MULTIVERKTYGSBLAD TRÄ/MET HITA BIM STARLOCK 20TPI 32X5 5ST"	"0,13"		0	4	-4	0	72	68	0	-4	72	68	0	0	0	0	0	72	68	0	JKP	MG	N		Y
700164966	"MULTIVERKTYGSBLAD TRÄ HIKOKI HCS STARLOCK 14TPI 32X50MM 5ST"	"0,13"		0	0	0	0	15	15	0	0	15	15	0	0	0	0	0	15	15	0	JKP	MG	N		Y
700164989	"SLIPPAPPER K120 TACTIX T SLIPMUS AL3O2 140X95MM 10ST"	"0,09"		0	0	0	0	90	90	0	0	90	90	0	0	0	0	0	90	90	0	JKP	MG	N		Y
700164990	"SLIPPAPPER K240 TACTIX T SLIPMUS AL3O2 140X95MM 10ST"	"0,06"		0	0	0	0	132	132	0	0	132	132	0	0	0	0	0	132	132	0	JKP	MG	N		Y
700164991	"SLIPPAPPER K50 TACTIX T SLIPMUS AL3O2 140X95MM 10ST"	"0,12"		0	0	0	0	172	172	0	0	172	172	0	0	0	0	0	172	172	0	JKP	MG	N		Y
700164992	"SLIPPAPPER K80 TACTIX T SLIPMUS AL3O2 140X95MM 10ST"	"0,09"		0	0	0	0	16	16	0	0	16	16	0	0	0	0	0	16	16	0	JKP	MG	N		Y
700164997	"GERINGSLÅDA 90 GRADER TACTIX 4 LÄGEN 22,5X45X2MM"	"0,74"		0	0	0	48	144	144	0	0	144	144	0	0	0	0	0	192	192	0	JKP	MG	N		Y
700165004	"TÅNGSATS TACTIX 4ST"	"1,11"		0	0	0	0	109	109	0	0	109	109	0	0	0	0	0	109	109	0	JKP	MG	N		Y
700165008	"SKIVEXPANDER M4 RAWL EFZ 100ST"	"0,74"		0	0	0	0	10	10	0	0	10	10	0	0	0	0	0	10	10	0	JKP	MG	N		Y
700165009	"SKIVEXPANDER M6 RAWL EFZ 100ST"	"2,06"		0	0	0	0	8	8	0	0	8	8	0	0	0	0	0	8	8	0	JKP	MG	N		Y
700165030	"HÅLSÅGSET DOZEN FRESEN PROFIT T/GIPS 74-84MM"	"0,8"		0	0	0	0	2	2	0	0	2	2	0	0	0	0	0	2	2	0	JKP	MG	N		Y
700165031	"HÅLSÅG DOZEN FRESEN T/GIPS M/10MM ADAPTER 74MM"	"0,32"		0	0	0	0	1	1	0	0	1	1	0	0	0	0	0	1	1	0	JKP	MG	N		Y
700165161	"UNIVERSALSAX SP28 SINGLESTEP 1000571"	"0,18"		0	0	0	0	7	7	0	0	7	7	0	0	0	0	0	7	7	0	JKP	MG	N		Y
700165167	"SPACKEL EXTRA FIN LÄTT POLYFILLA 0,2L"	"0,11"		0	0	0	0	78	78	0	0	78	78	0	0	60	0	0	78	78	0	JKP	MG	N		Y
700165232	"MONTAGEHANDSKE GRANBERG PU POLYESTER STL 7"	"0,02"		0	0	0	0	60	60	0	0	60	60	0	0	0	0	0	60	60	0	JKP	MG	N		Y
700165233	"SVETSHANDSKE GRANBERG OXSPALT 12"	"0,45"		0	0	0	0	6	6	0	0	6	6	0	0	0	0	0	6	6	0	JKP	MG	N		Y
700165234	"MONTAGEHANDSKE POWERFIT S.FLEX NITRIL NYLON STL 12"	"0,05"		0	0	0	0	48	48	0	0	48	48	0	0	0	0	0	48	48	0	JKP	MG	N		Y
700165235	"MONTAGEHANDSKE POWERFIT S.FLEX NITRIL NYLON STL 6"	"0,03"		0	0	0	0	12	12	0	0	12	12	0	0	0	0	0	12	12	0	JKP	MG	N		Y
700165236	"MONTAGEHANDSKE POWERFIT CLASSIC NITRIL NYLON STL 12"	"0,05"		0	0	0	0	26	26	0	0	26	26	0	0	0	0	0	26	26	0	JKP	MG	N		Y
700165237	"MONTAGEHANDSKE POWERFIT CLASSIC NITRIL NYLON STL 6"	"0,04"		0	0	0	0	24	24	0	0	24	24	0	0	0	0	0	24	24	0	JKP	MG	N		Y
700165238	"HANDSKE ENGÅNG MAGIC TOUCH GRANBERG NITRIL STL XL"	"0,48"		0	0	0	0	3	3	0	0	3	3	0	0	50	0	0	3	3	0	JKP	MG	N		Y
700165244	"HÖRSELKÅPA AKTIV SYNC RADIO HONEYWELL"	"0,36"		0	0	0	100	3	3	0	0	3	3	0	0	0	0	0	103	103	0	JKP	MG	N		Y
700165279	"RENGÖRINGSDUK ALLROUND 50ST"	"0,27"		0	0	0	0	32	32	0	0	32	32	0	0	0	0	0	32	32	0	JKP	MG	N		Y
700165280	"RENGÖRINGSDUK ALLROUND"	"0,65"		0	0	0	0	40	40	0	0	40	40	0	0	0	0	0	40	40	0	JKP	MG	N		Y
700165281	"RENGÖRINGSDUK HEAVY DUTY FIXOR 80ST"	"0,77"		0	0	0	0	57	57	0	0	57	57	0	0	0	0	0	57	57	0	JKP	MG	N		Y
700165356	"BATTERI CR2032 LITIUM MYNT 5ST"	"0,02"		0	15	-15	0	185	170	0	-15	185	170	0	0	40	0	0	185	170	0	JKP	MG	N		Y
700165357	"BATTERI CR2025 LITIUM MYNT 5ST"	"0,01"		0	0	0	0	33	33	0	0	33	33	0	0	0	0	0	33	33	0	JKP	MG	N		Y
700165358	"BATTERI CR2016 LITIUM MYNT 5ST"	"0,01"		0	0	0	0	15	15	0	0	15	15	0	0	0	0	0	15	15	0	JKP	MG	N		Y
700165369	"SKIFTNYCKEL 200MM 105870208"	"0,27"		0	0	0	0	3	3	0	0	3	3	0	0	0	0	0	3	3	0	JKP	MG	N		Y
700165371	"SKIFTNYCKEL WT 220MM"	"0,29"		0	0	0	0	5	5	0	0	5	5	0	0	0	0	0	5	5	0	JKP	MG	N		Y
700165372	"SKIFTNYCKEL IQ 150MM"	"0,14"		0	0	0	0	8	8	0	0	8	8	0	0	0	0	0	8	8	0	JKP	MG	N		Y
700165373	"PLÅTSAX RAK 250MM"	"0,41"		0	0	0	0	15	15	0	0	15	15	0	0	0	0	0	15	15	0	JKP	MG	N		Y
700165374	"PLÅTSAX HÖGER 250MM"	"0,43"		0	0	0	0	6	6	0	0	6	6	0	0	0	0	0	6	6	0	JKP	MG	N		Y
700165375	"PLÅTSAX VÄNSTER 250MM"	"0,4"		0	0	0	0	9	9	0	0	9	9	0	0	0	0	0	9	9	0	JKP	MG	N		Y
700165376	"SKIFTNYCKEL MED RÖRGREPP 200MM"	"0,25"		0	0	0	0	4	4	0	0	4	4	0	0	0	0	0	4	4	0	JKP	MG	N		Y
700165377	"BITSSPÄRRSKRUVMEJSEL 14 I 1"	"0,19"		0	0	0	0	7	7	0	0	7	7	0	0	0	0	0	7	7	0	JKP	MG	N		Y
700165380	"SEXKANTNYCKELSATS MM 1479MM"	"0,35"		0	0	0	0	8	8	0	0	8	8	0	0	0	0	0	8	8	0	JKP	MG	N		Y
700165381	"U-RINGNYCKELSATS 8-19MM 6510A"	1		0	0	0	0	4	4	0	0	4	4	0	0	0	0	0	4	4	0	JKP	MG	N		Y
700165383	"HYLSNYCKELSATS 1/4 T1424"	"0,5"		0	0	0	0	2	2	0	0	2	2	0	0	0	0	0	2	2	0	JKP	MG	N		Y
700165386	"SKRUVMEJSELSATS MD910N"	"1,45"		0	0	0	0	5	5	0	0	5	5	0	0	0	0	0	5	5	0	JKP	MG	N		Y
700165387	"HYLSNYCKELSATS 3/8 T3834S"	"1,25"		0	0	0	0	9	9	0	0	9	9	0	0	0	0	0	9	9	0	JKP	MG	N		Y
700165434	"MULTIVERKTYGSBLAD METALL HITAC BIM STARLOCK 20TPI 20X30"	"0,04"		0	0	0	0	19	19	0	0	19	19	0	0	0	0	0	19	19	0	JKP	MG	N		Y
700165435	"MULTIVERKTYGSBLAD TRÄ/MET HITA BIM STARLOCK 20TPI 65X4 1ST"	"0,4"		0	0	0	0	37	37	0	0	37	37	0	0	0	0	0	37	37	0	JKP	MG	N		Y
700165436	"MULTIVERKTYGSBLAD TRÄ HIKOKI HCS STARLOCK 14TPI 32X50MM 1ST"	"0,04"		0	0	0	0	59	59	0	0	59	59	0	0	0	0	0	59	59	0	JKP	MG	N		Y
700165437	"MULTIVERKTYGSBLAD TRÄ HIKOKI BIM STARLOCK 14TPI 32X50MM"	"0,04"		0	0	0	0	36	36	0	0	36	36	0	0	0	0	0	36	36	0	JKP	MG	N		Y
700165438	"MULTIVERKTYGSBLAD SLIP HIKOKI HM/TC KARLOCK 32X30MM"	"0,04"		0	0	0	0	13	13	0	0	13	13	0	0	0	0	0	13	13	0	JKP	MG	N		Y
700165439	"MULTIVERKTYGSBLAD SKRAPA FLEXIBEL STARLOCK HCS 52X45"	"0,04"		0	0	0	0	8	8	0	0	8	8	0	0	0	0	0	8	8	0	JKP	MG	N		Y
700165440	"MULTIVERKTYGSBLAD TRÄ HIKOKI HCS STARLOCK 18TPI D85MM"	"0,05"		0	0	0	0	10	10	0	0	10	10	0	0	0	0	0	10	10	0	JKP	MG	N		Y
700165441	"MULTIVERKTYGSBLAD METALL HITAC BIM STARLOCK 20TPI 20X30 5ST"	"0,12"		0	0	0	0	10	10	0	0	10	10	0	0	0	0	0	10	10	0	JKP	MG	N		Y
700165442	"MULTIVERKTYGSBLAD TRÄ HIKOKI 18TPI SL HCS 32X50MM"	"0,13"		0	3	-3	0	33	30	0	-3	33	30	0	0	0	0	0	33	30	0	JKP	MG	N		Y
700165478	"ANSATSFIL 250MM"	"0,32"		0	0	0	0	4	4	0	0	4	4	0	0	0	0	0	4	4	0	JKP	MG	N		Y
700165479	"BITSSPÄRRSKRUVMEJSEL 8DELAR"	"0,27"		0	0	0	0	1	1	0	0	1	1	0	0	0	0	0	1	1	0	JKP	MG	N		Y
700165480	"BITSPÄRRSKRUVMEJSEL KORT 8DEL"	"0,14"		0	0	0	0	7	7	0	0	7	7	0	0	0	0	0	7	7	0	JKP	MG	N		Y
700165481	"BITSPÄRRSKRUVMEJSELSATS 8DEL"	"0,21"		0	0	0	0	6	6	0	0	6	6	0	0	0	0	0	6	6	0	JKP	MG	N		Y
700165482	"BITSSKRUVMEJSELSATS 74DELAR"	"0,89"		0	0	0	0	2	2	0	0	2	2	0	0	0	0	0	2	2	0	JKP	MG	N		Y
700165483	"RESERVBLAD TILL BÅGFIL 701"	"0,04"		0	0	0	0	22	22	0	0	22	22	0	0	0	0	0	22	22	0	JKP	MG	N		Y
700165484	"BULTSAX 450MM"	"1,6"		0	0	0	0	6	6	0	0	6	6	0	0	0	0	0	6	6	0	JKP	MG	N		Y
700165487	"BÅGFILSSTÄLLNING 701N1"	"0,62"		0	0	0	0	3	3	0	0	3	3	0	0	0	0	0	3	3	0	JKP	MG	N		Y
700165488	"DRIVDORNSATS 6DELAR"	"0,55"		0	0	0	0	7	7	0	0	7	7	0	0	0	0	0	7	7	0	JKP	MG	N		Y
700165492	"SIDAVBITARE MINI TENGTOOL 125MM"	"0,07"		0	0	0	0	8	8	0	0	8	8	0	0	0	0	0	8	8	0	JKP	MG	N		Y
700165493	"SPETSTÅNG MINI 125MM"	"0,07"		0	0	0	0	3	3	0	0	3	3	0	0	0	0	0	3	3	0	JKP	MG	N		Y
700165494	"FLACKTÅNG 1000V 200MM"	"0,22"		0	0	0	0	6	6	0	0	6	6	0	0	0	0	0	6	6	0	JKP	MG	N		Y
700165495	"FLACKTÅNG RUND 160MM"	"0,14"		0	0	0	0	4	4	0	0	4	4	0	0	0	0	0	4	4	0	JKP	MG	N		Y
700165496	"FLACKTÅNG RUND 200MM"	"0,19"		0	0	0	0	6	6	0	0	6	6	0	0	0	0	0	6	6	0	JKP	MG	N		Y
700165497	"FLACKTÅNG BÖJD RUND 200MM"	"0,2"		0	0	0	0	1	1	0	0	1	1	0	0	0	0	0	1	1	0	JKP	MG	N		Y
700165498	"FLACKTÅNG BÖJD RUND 160MM"	"0,13"		0	0	0	0	1	1	0	0	1	1	0	0	0	0	0	1	1	0	JKP	MG	N		Y
700165499	"FLATFIL 250MM"	"0,33"		0	0	0	0	6	6	0	0	6	6	0	0	0	0	0	6	6	0	JKP	MG	N		Y
700165500	"FYRKANTFIL 250MM"	"0,22"		0	0	0	0	1	1	0	0	1	1	0	0	0	0	0	1	1	0	JKP	MG	N		Y
700165501	"TAPP ACCSDA 1/4-1/2 50MM"	"0,05"		0	0	0	0	10	10	0	0	10	10	0	0	0	0	0	10	10	0	JKP	MG	N		Y
700165502	"FÖRLÄNGARE SVÄNGBAR 1/2 150MM"	"0,25"		0	0	0	0	7	7	0	0	7	7	0	0	0	0	0	7	7	0	JKP	MG	N		Y
700165503	"FÖRLÄNGARE SVÄNGBAR 1/2 250MM"	"0,42"		0	0	0	0	2	2	0	0	2	2	0	0	0	0	0	2	2	0	JKP	MG	N		Y
700165504	"FÖRLÄNGARE SVÄNGBAR 1/2 75MM"	"0,13"		0	0	0	0	5	5	0	0	5	5	0	0	0	0	0	5	5	0	JKP	MG	N		Y
700165505	"HALVRUND FIL 250MM"	"0,31"		0	0	0	0	4	4	0	0	4	4	0	0	0	0	0	4	4	0	JKP	MG	N		Y
700165506	"HANDTAG FÖR BÅGFILSBLAD"	"0,15"		0	0	0	0	1	1	0	0	1	1	0	8	0	0	0	9	9	0	JKP	MG	N		Y
700165508	"HOVTÅNG 200MM"	"0,4"		0	0	0	0	7	7	0	0	7	7	0	0	0	0	0	7	7	0	JKP	MG	N		Y
700165509	"HYLSA 1/2 17MM 6-KANT"	"0,08"		0	0	0	0	7	7	0	0	7	7	0	0	0	0	0	7	7	0	JKP	MG	N		Y
700165510	"HYLSA 1/2 10MM 6-KANT"	"0,05"		0	0	0	0	10	10	0	0	10	10	0	0	0	0	0	10	10	0	JKP	MG	N		Y
700165512	"HYLSA 1/2 12MM 6-KANT"	"0,05"		0	0	0	0	9	9	0	0	9	9	0	0	0	0	0	9	9	0	JKP	MG	N		Y
700165513	"HYLSA 1/2 13MM 6-KANT"	"0,05"		0	0	0	0	11	11	0	0	11	11	0	0	0	0	0	11	11	0	JKP	MG	N		Y
700165514	"HYLSA 1/2 14MM 6-KANT"	"0,05"		0	0	0	0	9	9	0	0	9	9	0	0	0	0	0	9	9	0	JKP	MG	N		Y
700165515	"HYLSA 1/2 15MM 6-KANT"	"0,05"		0	0	0	0	9	9	0	0	9	9	0	0	0	0	0	9	9	0	JKP	MG	N		Y
700165516	"HYLSA 1/2 16MM 6-KANT"	"0,07"		0	0	0	0	5	5	0	0	5	5	0	0	0	0	0	5	5	0	JKP	MG	N		Y
700165517	"HYLSA 1/2 18MM 6-KANT"	"0,08"		0	0	0	0	8	8	0	0	8	8	0	0	0	0	0	8	8	0	JKP	MG	N		Y
700165518	"HYLSA 1/2 19MM 6-KANT"	"0,07"		0	0	0	0	6	6	0	0	6	6	0	0	0	0	0	6	6	0	JKP	MG	N		Y
700165519	"HYLSA 1/2 20MM 6-KANT"	"0,08"		0	0	0	0	2	2	0	0	2	2	0	0	0	0	0	2	2	0	JKP	MG	N		Y
700165520	"HYLSA 1/2 21MM 6-KANT"	"0,09"		0	0	0	0	11	11	0	0	11	11	0	0	0	0	0	11	11	0	JKP	MG	N		Y
700165521	"HYLSA 1/2 22MM 6-KANT"	"0,11"		0	0	0	0	4	4	0	0	4	4	0	0	0	0	0	4	4	0	JKP	MG	N		Y
700165522	"HYLSA 1/2 23MM 6-KANT"	"0,12"		0	0	0	0	1	1	0	0	1	1	0	0	0	0	0	1	1	0	JKP	MG	N		Y
700165523	"HYLSA 1/2 24MM 6-KANT"	"0,11"		0	0	0	0	5	5	0	0	5	5	0	0	0	0	0	5	5	0	JKP	MG	N		Y
700165524	"HYLSA 1/2 8MM 12-KANT"	"0,05"		0	0	0	0	3	3	0	0	3	3	0	0	0	0	0	3	3	0	JKP	MG	N		Y
700165525	"HYLSA 1/2 9MM 12-KANT"	"0,05"		0	0	0	0	2	2	0	0	2	2	0	0	0	0	0	2	2	0	JKP	MG	N		Y
700165526	"HYLSNYCKELSATS 1/2 T1221-6"	"3,3"		0	0	0	0	4	4	0	0	4	4	0	0	0	0	0	4	4	0	JKP	MG	N		Y
700165527	"HYLSSATS 1/2 10-32MM TT1217-6"	"1,73"		0	0	0	0	3	3	0	0	3	3	0	0	0	0	0	3	3	0	JKP	MG	N		Y
700165528	"HYLSNYCKELSATS 1/4 TT1435"	"1,05"		0	0	0	0	3	3	0	0	3	3	0	0	0	0	0	3	3	0	JKP	MG	N		Y
700165529	"HYLSNYCKELSATS 3/8 TT3819"	"1,5"		0	0	0	0	10	10	0	0	10	10	0	0	0	0	0	10	10	0	JKP	MG	N		Y
700165530	"HYLSNYCKELSATS 3/8 T3839"	"2,68"		0	0	0	0	4	4	0	0	4	4	0	0	0	0	0	4	4	0	JKP	MG	N		Y
700165531	"KOMBINATIONSTÅNG TENGTOOL 180MM"	"0,2"		0	0	0	0	9	9	0	0	9	9	0	0	0	0	0	9	9	0	JKP	MG	N		Y
